what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1480561301616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561305438
error,log,,,"Unable to validate connection settings.",1480561309608
error,log,,,"Unable to validate connection settings.",1480561309612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561319973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561320950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561321075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561321092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561322565
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561325132
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561345233
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561348914
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1480561348915
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480561349532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561349896
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561349917
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480561349934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561351832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561351987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561353941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561353982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561354337
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561354415
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561357328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561358881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561359033
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561361179
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.debugPerspective",1480561361179
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1480561363994
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1480561364088
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1480561366882
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1480561368091
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1480561369975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561377405
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1480561379989
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1480561380067
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561385959
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1480561385960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561388096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561391062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480561396216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561396222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561400578
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1480561401977
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1480561401985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480561414176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561414182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561414487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561421640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561428905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561432356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561433982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480561435766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480561439729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561439741
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561440504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561441884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561442492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561443245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561443632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561447475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561452399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561452446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561453512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561453975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561454037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561454043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561455473
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561456415
activated,perspective,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui.debugPerspective",1480561456415
error,log,,,"Unable to validate connection settings.",1480561463373
error,log,,,"Unable to validate connection settings.",1480561463377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561463406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561464746
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480561487750
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561492110
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1480561492135
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1480561493978
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1480561494068
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1480561495606
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1480561500519
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepReturn",1480561500642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561508839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561541727
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1480561541817
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561545104
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1480561550835
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1480561550835
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561551643
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561554275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561555551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1480561557732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561557740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561562422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561622583
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561623279
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561629909
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561632565
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561636287
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561639144
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561646523
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561646538
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561653654
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1480561660796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561660897
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1480561665281
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561665361
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561707407
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561707407
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561709553
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561709553
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561711595
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561711595
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561713848
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561713849
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561725745
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561726713
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1480561729293
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561736551
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561736552
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1480561742589
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561742635
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561742703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1480561747748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1480561748931
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561756703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1480561761339
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1480561770440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1480561775716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1480561775721
